1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,geno,behaviour,fitness
39,39,34,23,22,21,18,16,14,14,12,11,9,8,8,8,7,6,6,5,35,35,31,28,25,23,20,20,19,16,15,15,14,10,10,9,7,6,4,4,32,32,31,31,31,31,29,29,29,28,28,28,28,26,25,25,24,17,16,13,9,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 0.8881428532540965, 0.607060785645286, 0.5848961903757419, 0.5520536791366116, 0.4671277241089161, 0.433783705234076, 0.37701618214993554, 0.3712464051422718, 0.31196131690316237, 0.30457651749822096, 0.2489811109859397, 0.2297898822839676, 0.22931684739260783, 0.21120474580140752, 0.19414495621051622, 0.165353203204752, 0.1635979522389998, 0.13533898551950985, 0.9085648597756468, 0.9052128661278234, 0.8177276904274718, 0.7377271977921558, 0.6526050489102955, 0.6047466952552143, 0.5238225991027018, 0.5150074340184777, 0.498986409102338, 0.4350506582609533, 0.405723581586556, 0.39039458058237053, 0.3719481834917428, 0.2697860361376516, 0.26466363270442916, 0.25486127059583774, 0.19475027365509628, 0.17890174785297427, 0.10685714121820966, 0.10412426047552309, 0.8277227580000415, 0.8277227580000415, 0.805577938863775, 0.805577938863775, 0.7977715701590236, 0.7977715701590236, 0.7565536011492691, 0.7519562823744891, 0.7519562823744891, 0.7252669401406823, 0.7252669401406823, 0.7234749847357866, 0.7234749847357866, 0.6875129725242395, 0.6616537091460976, 0.6616537091460976, 0.6407922758050191, 0.4555116715743443, 0.4206828231121565, 0.3399393328656531, 0.25]",5
39,39,25,21,20,18,16,15,15,13,10,9,8,7,6,6,5,4,4,4,39,28,26,26,21,20,20,15,14,14,10,10,10,9,6,6,5,5,4,4,26,26,22,22,22,22,21,20,20,20,19,19,18,17,17,17,16,16,15,15,8,--fsm-config --nstates 4 --s0 1  --n0 3 --n0x0 0 --c0x0 0 --p0x0 0.8 --n0x1 2 --c0x1 3 --w0x1 19.79 --p0x1 4 --n0x2 0 --c0x2 5 --p0x2 0.88 --s1 5 --rep1 3.7 --n1 2 --n1x0 2 --c1x0 1 --p1x0 0.55 --n1x1 0 --c1x1 1 --p1x1 0.78 --s2 0 --rwm2 81 --n2 3 --n2x0 1 --c2x0 5 --p2x0 0.6 --n2x1 1 --c2x1 0 --p2x1 0.34 --n2x2 0 --c2x2 3 --w2x2 18.81 --p2x2 8 --s3 0 --rwm3 46 --n3 2 --n3x0 0 --c3x0 2 --p3x0 0.47 --n3x1 0 --c3x1 5 --p3x1 0.57 ,"[1.0, 1.0, 0.6432757689318913, 0.5627320684273888, 0.5316237213208327, 0.46858310383576457, 0.4245901495829131, 0.39652467719042367, 0.387624279330835, 0.3499369813639659, 0.2738817661097578, 0.24322092385527186, 0.20589693326714992, 0.1975301821799215, 0.16251753436863456, 0.15885214906186299, 0.13674405312189425, 0.12065290179367558, 0.11993249376298484, 0.10964081237553813, 1.0, 0.7290893855038233, 0.6902528806681633, 0.6902502106577811, 0.5458990810669136, 0.5273746344675836, 0.5259286682970808, 0.3993555677189688, 0.3819905595209058, 0.37863102534745313, 0.2734788798549139, 0.26062234714286503, 0.25877892524202284, 0.2461577243212817, 0.17492946886919192, 0.15601050311424414, 0.14203927334358593, 0.12895915412216194, 0.1153388809039032, 0.10594062132214109, 0.6851060468635752, 0.6851060468635752, 0.5856611458973345, 0.5856611458973345, 0.5838165298668313, 0.5838165298668313, 0.5396170068626207, 0.5379438886257918, 0.5379438886257918, 0.5356248681295013, 0.4924140965022162, 0.4924140965022162, 0.4858852049787085, 0.4613128299756648, 0.4613128299756648, 0.4588563150692413, 0.41419799251617684, 0.4121111701936836, 0.40110973946613704, 0.3988999418443517, 0.20808333333333334]",4
39,35,26,24,22,21,18,18,16,14,13,9,9,8,7,6,5,5,4,4,37,31,30,27,24,18,17,16,13,12,12,11,9,7,7,6,5,4,4,4,27,27,24,24,22,22,22,22,21,21,19,19,18,18,18,17,17,17,17,14,8,--fsm-config --nstates 4 --s0 1  --n0 3 --n0x0 0 --c0x0 0 --p0x0 0.8 --n0x1 2 --c0x1 3 --w0x1 19.79 --p0x1 4 --n0x2 0 --c0x2 5 --p0x2 0.88 --s1 5 --rep1 3.7 --n1 2 --n1x0 2 --c1x0 1 --p1x0 0.55 --n1x1 0 --c1x1 1 --p1x1 0.78 --s2 0 --rwm2 81 --n2 3 --n2x0 1 --c2x0 5 --p2x0 0.6 --n2x1 1 --c2x1 0 --p2x1 0.34 --n2x2 0 --c2x2 3 --w2x2 18.81 --p2x2 8 --s3 0 --rwm3 46 --n3 2 --n3x0 0 --c3x0 2 --p3x0 0.47 --n3x1 0 --c3x1 5 --p3x1 0.57 ,"[1.0, 0.9225383556395949, 0.6787235503508072, 0.6216709654682169, 0.5713159769432756, 0.5555622417180496, 0.4857683236720634, 0.4802430047993382, 0.4316080634632325, 0.3798835350127489, 0.3362513218570826, 0.23750962131910303, 0.23418772742460628, 0.22771299852860155, 0.18805946454197045, 0.15590813854698793, 0.14875110841582934, 0.13449104337470794, 0.12068130676286262, 0.11302694464943454, 0.9658815642309618, 0.7996348605089346, 0.7834499563932834, 0.7120250084867278, 0.6374039757360048, 0.4831249004155495, 0.4597635623708046, 0.4344986901146199, 0.34424245821347776, 0.32842594295523625, 0.30984643387919264, 0.2833028203210818, 0.2312417032346238, 0.20247329294583788, 0.20169957974656344, 0.17109704413240076, 0.15190329688078386, 0.12068362405199988, 0.11712251692732324, 0.10832262068830546, 0.7038115922001803, 0.7038115922001803, 0.6192160902046537, 0.6192160902046537, 0.583991933615272, 0.583991933615272, 0.5824340171879283, 0.5824340171879283, 0.5485391251129135, 0.5485391251129135, 0.5066613859831383, 0.5066613859831383, 0.4782876111729644, 0.4645787002196507, 0.461558589380451, 0.45599560184756266, 0.4558638086162653, 0.4408743525260133, 0.4408743525260133, 0.3752661469492913, 0.20641666666666666]",5
39,29,28,26,24,18,17,16,14,14,13,13,9,7,6,5,5,4,4,4,35,32,30,26,24,22,20,16,16,11,11,10,10,8,7,5,4,4,4,4,24,24,22,22,22,22,22,22,22,22,21,21,19,18,18,17,17,17,17,15,7,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[1.0, 0.7449156809746893, 0.7241069336617737, 0.6851423373940462, 0.6284320375294529, 0.4715756501683593, 0.44332976612450764, 0.4104653723696271, 0.3811224932267721, 0.3668110857635118, 0.35714790801775737, 0.34315935070412323, 0.24578303247421085, 0.1995482590948864, 0.16324074535111965, 0.1519643187264107, 0.1341588673787775, 0.12406742549240234, 0.11993097174528539, 0.10968689895824367, 0.912679224865438, 0.8393061858449005, 0.77930512198763, 0.6792638768063827, 0.627595405877879, 0.5747734077336635, 0.5313967026771476, 0.43244210313029613, 0.4149296954945078, 0.3059971743272054, 0.3019843983196457, 0.2810716267164526, 0.2682334726803139, 0.2297804918498567, 0.19616802126188443, 0.1442781972443898, 0.12479037724001445, 0.12388708537709031, 0.11480969626080476, 0.11088320964889635, 0.6235234698257847, 0.6235234698257847, 0.5802942820294181, 0.5802942820294181, 0.5795665235953337, 0.5795665235953337, 0.5789803969876226, 0.5789803969876226, 0.5784087892536351, 0.5784087892536351, 0.5506021944949206, 0.5506021944949206, 0.49396724897106126, 0.48425473445113565, 0.48425473445113565, 0.4548357073517356, 0.4548357073517356, 0.4380490568193961, 0.4380490568193961, 0.4025544790295411, 0.179625]",4
39,34,31,30,30,24,17,17,14,10,7,6,5,5,5,5,4,4,4,4,39,34,34,34,29,27,26,26,25,14,13,12,11,10,7,7,6,6,4,4,35,35,34,34,34,33,33,33,33,30,24,23,23,23,23,20,17,17,16,11,11,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[1.0, 0.8783308841940286, 0.8125777455855118, 0.785370377107989, 0.7791605848835575, 0.6324274873525332, 0.4601440369209194, 0.45353845788907976, 0.37720582454986373, 0.25779974579387205, 0.18624723528254422, 0.1597931123764514, 0.14814230061476172, 0.1459274051747599, 0.14433585845423025, 0.14306055560283304, 0.125005389349403, 0.12334114071800668, 0.11377279744513709, 0.11036514841180585, 1.0, 0.8959789641330363, 0.8740928830922897, 0.8735815190023015, 0.766898466598196, 0.7087039815767918, 0.6912708424033928, 0.6857798562645612, 0.6422088581743826, 0.3787482050753686, 0.34755283075517635, 0.3168912323968623, 0.29265532630977853, 0.2700060422688196, 0.19574799281000968, 0.18984895419296208, 0.17923840414153588, 0.15976493518986873, 0.12171306369185811, 0.10298485420891737, 0.8982363545337156, 0.8982363545337156, 0.8819284369472746, 0.8819284369472746, 0.8818677912024327, 0.8652692629659919, 0.8652692629659919, 0.8584617652187574, 0.8584617652187574, 0.7767653746741827, 0.6310482677271434, 0.6114882804760828, 0.6114882804760828, 0.6100443828924857, 0.6100443828924857, 0.5236350560769414, 0.45462257553561, 0.45462257553561, 0.41148696526442236, 0.29880829119875163, 0.287625]",9
39,39,24,23,23,18,18,15,12,11,11,11,10,8,7,5,5,4,4,4,39,30,25,24,24,22,19,15,14,12,12,9,8,8,6,6,4,4,4,4,26,26,23,23,21,21,20,20,20,20,19,19,19,18,17,17,16,16,16,15,7,--fsm-config --nstates 4 --s0 1  --n0 3 --n0x0 0 --c0x0 0 --p0x0 0.8 --n0x1 2 --c0x1 3 --w0x1 19.79 --p0x1 4 --n0x2 0 --c0x2 5 --p0x2 0.88 --s1 5 --rep1 3.7 --n1 2 --n1x0 2 --c1x0 1 --p1x0 0.55 --n1x1 0 --c1x1 1 --p1x1 0.78 --s2 0 --rwm2 81 --n2 3 --n2x0 1 --c2x0 5 --p2x0 0.6 --n2x1 1 --c2x1 0 --p2x1 0.34 --n2x2 0 --c2x2 3 --w2x2 18.81 --p2x2 8 --s3 0 --rwm3 46 --n3 2 --n3x0 0 --c3x0 2 --p3x0 0.47 --n3x1 0 --c3x1 5 --p3x1 0.57 ,"[1.0, 1.0, 0.6337769087912065, 0.5973412560685771, 0.5925563178305662, 0.46484412588765356, 0.4617084296844272, 0.40460638077383093, 0.33089854283396497, 0.3039146583401602, 0.28848855921307626, 0.28721713558099976, 0.26155704828811494, 0.2094715444472399, 0.2030657585832711, 0.15376504165572918, 0.1296498254352191, 0.12686358646851958, 0.11239589603265528, 0.10585475182754658, 1.0, 0.7888587319953319, 0.6481848604328985, 0.6271343071280954, 0.6222995642302788, 0.5788472110038753, 0.5019118359461748, 0.3858927115248027, 0.36610018871281064, 0.31596536015330073, 0.3091043047664789, 0.23539014369872963, 0.20946147098208412, 0.20820647267204556, 0.16172308827079915, 0.15520725901385518, 0.12434314584318552, 0.11598610078380964, 0.10820193550208787, 0.1078025087597677, 0.6776580162808395, 0.6776580162808395, 0.5970633376568192, 0.5970633376568192, 0.5525096464692947, 0.5525096464692947, 0.513748720894718, 0.513748720894718, 0.5135434521407748, 0.5135434521407748, 0.5050935965716011, 0.5050935965716011, 0.48722763437090094, 0.47673674434343905, 0.45952073002470945, 0.45952073002470945, 0.41928353924085376, 0.4115346300532888, 0.4104528527458808, 0.38615226576438233, 0.18279166666666666]",3
39,31,26,26,22,21,20,15,15,13,11,9,9,9,8,6,6,4,4,4,39,31,28,26,20,19,18,17,15,12,10,9,8,8,7,5,5,4,4,4,20,20,20,20,20,20,20,19,19,19,19,18,18,18,17,17,17,17,16,15,7,--fsm-config --nstates 3 --s0 1  --n0 1 --n0x0 1 --c0x0 1 --p0x0 1.0 --s1 2  --s2 5 --rep2 3.27 --n2 1 --n2x0 0 --c2x0 0 --p2x0 0.37 ,"[1.0, 0.7968918292702426, 0.6866639284588153, 0.6761122482632168, 0.5802002303545717, 0.549928576116375, 0.5384011180098449, 0.4059311552939212, 0.39118679581034654, 0.3543193032247555, 0.29586782429094627, 0.2459987456479469, 0.23935778411819839, 0.23432482809340632, 0.21443482838733638, 0.1614017796137587, 0.1553849781842374, 0.12223775853523661, 0.12081699011682384, 0.10817672018566077, 1.0, 0.7977955482647707, 0.7390272548958016, 0.671765513230854, 0.5261299746243019, 0.5061989410390689, 0.464326736628474, 0.45099353073361487, 0.4076934270765771, 0.32642214972142647, 0.27378191548714575, 0.24675520816937496, 0.20711861241231894, 0.20626107785626122, 0.19609943664658508, 0.13814656709675072, 0.13285581791057202, 0.11712699560536573, 0.10844849224247131, 0.10781299322962795, 0.5279232161250422, 0.5279232161250422, 0.5263103007403017, 0.517041255386688, 0.517041255386688, 0.5133233747560291, 0.5133233747560291, 0.498156552737913, 0.498156552737913, 0.4906719906331817, 0.4906719906331817, 0.48491624099516534, 0.48491624099516534, 0.4768157470938802, 0.4463265665793947, 0.4463265665793947, 0.4428676570336868, 0.4381871659109819, 0.42059279241474495, 0.3926683025866374, 0.19579166666666667]",4
37,36,33,30,29,27,21,20,19,19,17,13,12,11,10,9,8,7,6,6,39,39,38,26,25,24,20,19,17,16,11,10,10,10,9,8,8,5,5,4,32,32,32,32,27,27,27,26,26,24,23,23,22,22,22,22,22,21,21,17,11,--fsm-config --nstates 1 --s0 5 --rep0 0.71 ,"[0.972221724106777, 0.9273334792039535, 0.8584465591872715, 0.7701198334607255, 0.7582716870410482, 0.7128553180900914, 0.5638148333534642, 0.5255909931694864, 0.4919931977511038, 0.48901184824880056, 0.4498720157527343, 0.35528316321780584, 0.31578786888005905, 0.2932403338626509, 0.2663427289288716, 0.2528255216513001, 0.21717926921076955, 0.1799667937228738, 0.1720498255572326, 0.16793228795597973, 1.0, 1.0, 0.9888455229768467, 0.6700158430333906, 0.6550549761859392, 0.6299123939494211, 0.532727536052158, 0.4998548040057612, 0.44982081986607, 0.4128672911412691, 0.288568184122365, 0.2812610012515943, 0.2769345262003775, 0.25911560782249116, 0.2339406777115768, 0.20932172289876702, 0.20862540232256555, 0.1516956400305855, 0.14749106219685557, 0.12320552799532787, 0.8429876079559384, 0.8429876079559384, 0.8353071400096246, 0.8353071400096246, 0.7086356350293551, 0.7086356350293551, 0.6924592115235022, 0.6813886738525663, 0.6813886738525663, 0.6276841542639527, 0.6055370482109161, 0.6055370482109161, 0.5781963327126418, 0.5781963327126418, 0.5723646578088963, 0.5684683573258991, 0.5648704901410512, 0.5634950139527093, 0.5574754147926653, 0.43939614228000795, 0.29120833333333335]",5
34,30,28,18,17,17,17,15,11,11,10,9,9,9,6,6,6,6,4,4,39,39,39,35,33,33,25,24,23,20,17,15,13,12,10,7,6,5,4,4,35,35,34,34,34,34,33,33,32,27,27,26,26,26,23,23,19,16,11,10,11,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[0.872755942689414, 0.7885628195305933, 0.7274488150876142, 0.4688786418438096, 0.4523583426865622, 0.4437297547191334, 0.43930454747825126, 0.391311406713135, 0.29415271642417273, 0.2831637447475298, 0.2633439388072479, 0.24150522802607302, 0.24143070125677632, 0.23521360389730375, 0.17173480348435435, 0.15884215986860356, 0.15650846418194062, 0.15396193051321164, 0.11502882131976018, 0.105971847276691, 1.0, 1.0, 1.0, 0.9212958555210823, 0.859951814608307, 0.8583303826941928, 0.6646951896610735, 0.6388537509985189, 0.6097117003958524, 0.5350775545457046, 0.44635344554141126, 0.3927405716486212, 0.3517241772154798, 0.3120608595192933, 0.26236019200902433, 0.2038074180878792, 0.165114452165712, 0.15368573056015639, 0.12760229830185452, 0.1164596082085362, 0.8980219142420295, 0.8980219142420295, 0.8926868767582216, 0.8926868767582216, 0.886904891120105, 0.886904891120105, 0.8592929326039133, 0.8592929326039133, 0.8218310954957773, 0.6971031294583829, 0.6971031294583829, 0.6836065951834137, 0.6836065951834137, 0.6770909338891342, 0.597960167574677, 0.597960167574677, 0.49464019102478807, 0.4149505560384945, 0.3053267999905019, 0.26785943639956244, 0.29754166666666665]",8
39,34,28,25,22,21,17,16,15,15,14,11,10,10,9,6,5,5,5,4,39,37,35,34,34,30,26,21,20,19,17,14,13,11,10,9,7,6,4,4,34,34,31,31,31,31,29,29,29,25,25,25,24,23,23,22,22,22,19,11,13,--fsm-config --nstates 3 --s0 1  --s1 2  --s2 0 --rwm2 14 ,"[1.0, 0.8765774308717734, 0.7402284077326684, 0.653278130948494, 0.5708444669334121, 0.5395320362575917, 0.45829991162482586, 0.42933534921844585, 0.39591259732752615, 0.3915044965304569, 0.36647330540316997, 0.3046043407813531, 0.2698756862175674, 0.2582259722234602, 0.2555050638980185, 0.1695024967094991, 0.15185744436976462, 0.14155957235645206, 0.13714533645813598, 0.12800119371967242, 1.0, 0.95183411888462, 0.9022147013511905, 0.8879907595591766, 0.8738541797807949, 0.7816076820862963, 0.687896617433378, 0.5582750663319338, 0.519991255143615, 0.4989848000134678, 0.4506767237806348, 0.3789936557080329, 0.35728292526370853, 0.2822179847739374, 0.2709679246827359, 0.24065186379416847, 0.18681336559022246, 0.17454452613707896, 0.12673607470484313, 0.11603573627601553, 0.8908659002659356, 0.8908659002659356, 0.8144053036744601, 0.8144053036744601, 0.7963987403579791, 0.7963987403579791, 0.7535530805007923, 0.7467154746070098, 0.7467154746070098, 0.6624474024133808, 0.6624474024133808, 0.6588161070523276, 0.6214650927298135, 0.5949716018695821, 0.5949716018695821, 0.5885525381835541, 0.5754663603418289, 0.5652724629925739, 0.49555181300237694, 0.28630790473362244, 0.35]",7
39,30,27,19,17,13,11,11,10,10,10,9,8,8,7,7,6,6,4,4,25,22,21,21,18,17,17,15,15,13,10,9,9,8,7,7,6,6,4,4,34,34,32,32,31,30,29,29,29,29,28,26,26,26,24,21,20,20,18,13,8,--fsm-config --nstates 4 --s0 0 --rwm0 96 --n0 1 --n0x0 0 --c0x0 1 --p0x0 0.06 --s1 1  --n1 1 --n1x0 0 --c1x0 5 --p1x0 0.41 --s2 1  --n2 1 --n2x0 2 --c2x0 0 --p2x0 0.72 --s3 0 --rwm3 44 --n3 1 --n3x0 2 --c3x0 0 --p3x0 0.81 ,"[1.0, 0.7830794616705984, 0.7002527255284028, 0.5013414580119189, 0.450097227488137, 0.3385284149732818, 0.2952294399091878, 0.28436138636511815, 0.2771982715974365, 0.2737403566919852, 0.27186687557702227, 0.25016259230758153, 0.2281077990036522, 0.21119239531965056, 0.19234853751913458, 0.18620359907541434, 0.17794499210614104, 0.16818275290536955, 0.11254014888152279, 0.11116939055784168, 0.6644512087306023, 0.587279935423957, 0.5452303148929322, 0.5448669656677884, 0.4720136992813872, 0.45156634745610225, 0.4399795702672778, 0.40909033522671634, 0.3861917640205285, 0.34985017492261644, 0.26563767335059635, 0.24705402870062093, 0.23381543751971956, 0.2080990372943333, 0.20437507679936717, 0.19321663976038023, 0.16135232201562202, 0.15965221750320255, 0.11809475152149475, 0.11441759371760274, 0.8818731820955992, 0.8818731820955992, 0.8418211868648606, 0.8418211868648606, 0.8040944890583644, 0.7773313695119171, 0.755801813457523, 0.755801813457523, 0.7524339602472357, 0.7524339602472357, 0.7251717328668107, 0.6794040903947427, 0.6794040903947427, 0.6705729954624492, 0.6176204457818203, 0.5474560589531304, 0.5308559757622081, 0.5241493553566866, 0.46977192105044613, 0.3337127481810431, 0.2145]",1
30,26,26,25,25,25,25,24,24,23,23,22,21,20,19,19,17,16,14,4,25,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,35,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,32,1,1,--fsm-config --nstates 4 --s0 4 --att0 2.89 --n0 1 --n0x0 1 --c0x0 5 --p0x0 0.18 --s1 3  --n1 2 --n1x0 0 --c1x0 1 --p1x0 0.16 --n1x1 1 --c1x1 0 --p1x1 0.09 --s2 3  --n2 2 --n2x0 2 --c2x0 0 --p2x0 0.2 --n2x1 2 --c2x1 0 --p2x1 0.35 --s3 2  --n3 2 --n3x0 0 --c3x0 3 --w3x0 7.91 --p3x0 3 --n3x1 1 --c3x1 2 --p3x1 0.86 ,"[0.7730362709678068, 0.6852249557134459, 0.6813077126250612, 0.6664394488446431, 0.6528556117068327, 0.6517327520317555, 0.6511460921532727, 0.6308175696522796, 0.6205217614421621, 0.604983381593827, 0.5990756563686375, 0.5775932750924987, 0.5470525060580925, 0.5256046977301361, 0.5087438295236534, 0.5023686224489449, 0.45703370570340807, 0.4357013072512551, 0.38180999531693643, 0.10516535622459737, 0.6635464827985291, 0.13997000241837723, 0.1298690882787937, 0.12837014554568488, 0.12657794975532768, 0.1249574184537991, 0.11928698920054828, 0.11755709366416242, 0.11640867773380102, 0.11597313212855483, 0.11538705064836006, 0.11405960174899114, 0.10842624785037519, 0.10818444663432077, 0.10709260717043775, 0.10617505755564435, 0.1056256248886192, 0.10542911568033032, 0.10406424515027815, 0.10392153612094228, 0.8981293101110884, 0.8981293101110884, 0.8947154034000905, 0.8947154034000905, 0.8876506528477696, 0.8876506528477696, 0.8862642748024284, 0.8806483880971658, 0.8806483880971658, 0.8772925437572939, 0.8772925437572939, 0.8762555329443138, 0.8700378909519653, 0.8627628595013551, 0.8558177141648546, 0.8518621498208673, 0.8508800525297524, 0.8507634199817002, 0.8387789014731346, 0.03964408177677763, 0.050458333333333334]",1
39,39,39,39,34,32,18,16,14,14,13,11,10,8,7,7,6,5,5,5,35,33,24,24,21,20,17,17,15,12,10,10,10,9,8,8,8,7,6,6,33,33,32,32,32,31,31,31,31,29,29,28,28,24,23,21,21,20,20,20,7,--fsm-config --nstates 1 --s0 5 --rep0 0.71 ,"[1.0, 1.0, 1.0, 1.0, 0.8854571980416382, 0.8284095330111386, 0.461999104321452, 0.4224553280369917, 0.3844945043843809, 0.3687954044708258, 0.33826106548023116, 0.29992642569249883, 0.2701621758783098, 0.21362840546446363, 0.1943941376415281, 0.18767766944040826, 0.17630460362465522, 0.1449974452520154, 0.1436858080017506, 0.13805245637143782, 0.9097134318606205, 0.8709462857907306, 0.6331985748318205, 0.6182668130662419, 0.5425148774997792, 0.5213545976424666, 0.45578985852983683, 0.4490170833218341, 0.3917673595691502, 0.3176201416159834, 0.27597070667275675, 0.26305721259576526, 0.25730992086747434, 0.2343953705194536, 0.21341731593991517, 0.21306724342476255, 0.212151466205057, 0.19346812681048503, 0.15586006484708917, 0.15426770628936076, 0.8566787541559432, 0.8566787541559432, 0.8315176349421536, 0.8315176349421536, 0.8244573134521779, 0.8112605949498938, 0.8112605949498938, 0.8003793739671402, 0.8003793739671402, 0.7676055098737802, 0.7481465830833638, 0.7391462124021003, 0.7391462124021003, 0.6207679044593479, 0.6058371391607754, 0.5528820449207954, 0.5528820449207954, 0.5184898644184031, 0.5142217681235649, 0.5142217681235649, 0.2045]",3
39,34,31,30,30,25,25,23,18,18,16,16,13,12,9,9,9,8,8,6,39,25,22,20,20,19,15,13,13,10,10,9,8,7,7,6,6,5,5,4,32,32,31,31,31,31,31,31,31,30,29,28,28,27,27,26,21,20,19,13,3,--fsm-config --nstates 2 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.52 --s1 1  --n1 1 --n1x0 0 --c1x0 4 --w1x0 15.25 --p1x0 1 ,"[1.0, 0.8930255189054032, 0.7951351755328012, 0.7862739361058505, 0.7735789913419627, 0.666433497240583, 0.6435844857520494, 0.6064052598886858, 0.4836232297287206, 0.4645147217514654, 0.42767264224442036, 0.42417846609530874, 0.3458003704401405, 0.31764978946618766, 0.2561614291707983, 0.25411687462276655, 0.2508009606915699, 0.22888397069051467, 0.2102967381510789, 0.16661827490293848, 1.0, 0.6443989740725561, 0.5872977253442757, 0.5240431136286375, 0.5140968213136446, 0.4925908187261137, 0.396585466732607, 0.3588748635441103, 0.341873015002205, 0.2791242172453843, 0.2759948635748731, 0.23395844781467162, 0.22348537113273334, 0.1819516604589183, 0.18019004754729506, 0.17807964467606763, 0.1637508074084934, 0.1350099341537092, 0.13206234885141066, 0.10661754596184013, 0.8306438612577944, 0.8306438612577944, 0.8201975922907123, 0.8201975922907123, 0.8197808931380528, 0.8197808931380528, 0.8131167642010416, 0.8131167642010416, 0.801530765407401, 0.7936564118247224, 0.754372191614992, 0.7256610598860564, 0.7256610598860564, 0.6983886518059225, 0.6983886518059225, 0.6698904027186126, 0.5422303427340333, 0.5323486846943289, 0.5082719360534287, 0.3489649556598605, 0.1]",2
